Lot_ID,Wafer_ID,Etching_Temperature_C,Doping_Time_s,Chemical_Concentration_ppm,Pressure_Pa,Yield_Percentage,Defect_Count,Failure_Rate,Machine_Age_days,Task_Status,Operating_Hours,Vibration_magnitude
1403,72,336.3155306037153,327.28772944682356,147.4980475581434,77.32164248850725,95.11903805889342,9,0,81,Completed,1181.0216695150757,1.0569466620178265
1028,28,249.10780257084025,511.08567037940725,102.80765465677909,35.506178225717235,82.41516761001698,0,1,503,In Progress,2909.885918117013,4.343911279588185
1791,252,288.8448978365451,484.3239178249919,87.35076297282023,64.90996110550876,83.11491136496177,2,0,5,Delayed,1725.6123196307221,1.8937614815562693
1337,35,163.85852989332844,456.84652357283943,88.34255548387203,47.804786725993836,94.49107235682048,2,0,733,Completed,4115.576976863727,4.976339247251607
1830,201,299.0303307053572,513.6824356023048,146.70335085917307,17.09149073559092,81.09141100106386,12,0,468,In Progress,3078.8495107609024,3.790975269374318
1713,249,217.5992062623846,150.2318043298529,121.89165267317058,116.90780038372958,86.83790637337599,1,0,951,In Progress,3874.8333315987475,2.1506352040061674
1360,99,220.27180286635615,439.2485987359811,118.71728556220472,50.83711252882222,98.36167190903672,8,0,533,Delayed,4317.9472260702205,2.4212481820841583
1568,140,173.731168941878,232.9136176368906,73.20543216907468,142.31838591062834,91.48711685720195,12,0,120,In Progress,4004.359975228001,1.5846052820065664
1391,83,179.37142972804045,492.9358320332949,105.94846377635744,134.3375056624426,98.20957103842775,0,0,650,In Progress,2636.602814894757,4.179792525876125
1217,48,187.15181124124203,578.4343799239443,85.67451985223136,110.27884723271912,86.18832902948989,9,0,614,Delayed,2820.437506063189,0.5331984535306207
1573,278,215.64123371428448,550.744764921348,74.02015258539498,55.72881421168324,92.73252818274193,4,1,551,Completed,3620.020913957431,1.574895644692114
1668,248,328.39398255512106,157.47611123683305,139.55522860141045,49.189297375347024,85.73485544769491,8,0,809,In Progress,3992.6414185701897,4.416804547432648
1201,177,223.65204764601611,284.7762103364105,88.31558087626135,76.53800722217619,82.2224359486415,11,0,774,Delayed,2488.568855980648,4.882640517845547
1016,52,294.87254131264365,282.16137859879984,78.27871624713978,59.64435004586972,99.81390629072858,2,0,838,Delayed,4112.802689884321,2.4763546589370433
1321,79,166.5495007779743,161.1481331797653,143.1720396608368,136.16216536356438,83.52464298902868,9,0,542,Completed,1019.7269488266656,4.223263737501572
1517,64,268.2197598543985,149.06302667341373,69.73463964561253,27.28931949937284,83.76965109703556,2,0,567,In Progress,4648.361346263324,4.16998938010385
1569,8,246.3782462540879,292.4450674845908,124.55047847165227,111.42546058610594,96.8383673782939,6,0,325,In Progress,3383.045915519227,3.9757848402957707
1324,214,345.59158939090094,596.0357752482557,115.27471444642627,95.52555120562009,96.04473970747101,0,0,89,In Progress,3262.4599981898473,4.28878321765251
1411,25,319.2415539757926,384.4713255331376,142.04844283722855,122.88216678709149,99.55659728759892,12,0,419,In Progress,3244.7014458289323,4.757027431203726
1317,256,240.96595448772996,410.8908143021281,133.2047137567278,85.94822574502892,81.43488030891457,8,0,968,In Progress,1159.6656961554177,0.7384997566591947
1680,243,305.0285528090677,335.5094550093412,120.52952179396415,98.13569486616676,81.88251185380628,6,0,759,Completed,4797.672754589978,2.115971425731118
1964,198,188.60774825875552,431.1652761520114,81.45716606970956,144.78368847530658,88.97427990186812,13,0,931,In Progress,4056.467440756687,3.6552559512320277
1081,94,262.4672654783556,578.3310403723848,99.55690112705491,22.87461737788263,91.83494862946972,11,0,386,Delayed,3863.080665929342,1.3763129657755246
1473,207,164.92381111374164,394.3489768071959,144.44957613471797,24.681192234388867,80.76058365890616,11,0,184,In Progress,3804.4796274673236,2.8902023344368324
1467,15,219.61780645033662,132.51922986059662,52.32026305814935,65.10507586190565,83.16779592033595,7,0,619,Completed,3174.565684290464,3.305323771500853
1424,178,195.17243632443405,346.44528458409934,129.4331823820039,76.18259107613899,94.06670925450871,1,0,926,Completed,3490.7198237126427,1.2538096745657967
1944,75,293.7819630650422,596.3756366259756,75.18103504538793,37.98208588877277,93.37079547109491,14,0,447,In Progress,4697.645633745914,3.58040006047977
1730,104,248.01813824287228,293.7013602971316,68.50169432937918,21.57349157760164,81.79372407175408,2,0,500,In Progress,2442.1115556370382,0.6707784482516084
1688,294,300.21409576960207,396.9406186072361,73.22246144223196,13.104675918982354,98.63332370373378,13,0,157,Delayed,3390.713695434967,0.6261868906960151
1203,168,253.05908752628912,153.3183817144085,55.975099149684716,117.04291506241739,85.09527610068143,8,0,990,Delayed,2561.5207977148675,3.8374439415354247
1582,115,167.2968884303277,170.59024936828345,149.1979824286168,77.90803511293552,97.74461292954388,13,0,938,In Progress,1474.9597136346054,3.4339323410292284
1386,39,297.07352994650535,537.3407265769813,136.9869143225145,128.07648017664366,98.45976341126979,14,0,423,Completed,1578.0444934940028,3.941752348070147
1777,273,316.64585279756113,250.17231412580574,102.10559686322273,60.51721290539993,89.80139421175484,3,0,733,Delayed,1258.5627768234424,0.5657212654159325
1097,135,330.7062451825585,252.7256366772965,121.51031785570919,108.4824582039165,88.23933017483567,4,0,712,In Progress,2559.8184989788233,0.8507380723250975
1344,232,264.3983890613416,293.6064980011641,105.65953629235077,78.39287313084246,85.56274106827628,8,0,901,Completed,2396.8012399953086,1.881440256477766
1802,39,300.71707179989903,583.2393364522612,131.15789444508323,95.68979980584665,96.1476399753711,9,0,664,Completed,1495.0772270743996,0.965624462837334
1207,291,300.40886737652545,142.1952480184382,134.47651915570114,61.82755775695615,83.93177156052842,7,0,349,Delayed,2796.363079384728,1.992236777958808
1513,47,181.14995195978886,509.38205127566744,73.27904281532012,21.363767862627704,92.44249135716349,4,1,25,Completed,1852.1441841213284,3.021981438167857
1635,36,182.84413749191415,270.77893823299326,95.97477706502457,142.63230150960658,91.3426809672105,10,0,322,In Progress,1404.8209402440332,2.986031340880737
1791,95,164.17710116182522,524.7340129927375,113.4847734189571,127.052579408606,84.97789975259614,1,0,917,In Progress,2287.7022955162834,0.9115559254460845
1585,13,213.9827270280603,595.8778247522712,147.8440830608275,53.664848241696355,99.66094341253205,2,0,937,In Progress,3697.027884127492,0.8233203887958409
1165,146,244.7017175482129,274.33370510587395,118.26893790961647,144.21841097615214,96.92648394734348,2,0,172,In Progress,1148.993485884016,0.6997630486547674
1021,65,349.5795705508434,164.67818310617764,139.76350107441573,52.06842239811624,80.4105685413485,11,0,712,Completed,3744.4417352874316,4.4586054166092515
1153,228,236.19866841363392,172.18774899146413,134.61120509870875,72.01860283036184,88.44504847859343,6,0,369,Completed,1570.8511278571975,3.930876976688202
1938,242,295.24851770147416,479.370445474593,108.2063063678564,115.71899249644281,87.17943855697341,5,0,226,In Progress,4634.619153625536,4.206486303304851
1438,8,288.67940525450695,172.46077616906825,139.3655360061889,53.26059476653325,97.65618518753891,6,0,774,Completed,1390.219354895166,0.5843444920946896
1294,43,190.8963900501159,230.2107842673183,87.74217278252344,55.43111700900232,85.28990996828611,7,0,804,In Progress,1765.5496927141035,3.7312145857098744
1218,244,161.70143028988727,202.19917183103988,87.92835304483114,67.41150222817338,99.96901302815002,10,0,623,In Progress,1910.4999296208405,3.3506298305418545
1668,181,259.2013503067175,277.8392820154912,128.0965643242669,75.57451034437297,84.00159187081054,4,0,968,Delayed,3653.985046718109,0.9368503044615941
1494,85,290.06111846289525,137.18328757484375,63.4543665635011,27.306273853879873,84.87769173293358,12,0,90,In Progress,4244.478037666591,3.1195058460000786
1229,155,349.6503580372512,528.3712412036291,80.58252174584189,12.448832122715006,93.32163244852778,14,0,27,Completed,3118.162601847357,0.7875431815836123
1019,275,221.72221045623417,530.0731559004968,110.85724508733423,138.68200699970757,83.22113746605964,12,0,236,Completed,3976.6349401691095,2.539933559226241
1986,23,329.27291241621936,306.4664492413449,92.00655988669486,59.44640848321904,97.77604411059971,5,0,875,Completed,4549.859973906355,3.5763809541400393
1552,115,226.38649117383727,406.0437845117376,144.07237098882285,24.23640421721523,82.19858318808902,0,0,992,In Progress,3442.5233400642564,0.7762693564973067
1949,299,287.88234168610256,420.9757854521523,145.85060696191366,116.28399629960614,99.66634839017107,13,0,318,Delayed,2241.793262524164,2.8001800201410085
1147,99,269.6505861034104,474.6290576729644,100.25813088137892,51.30849393970471,97.49286257359937,3,0,631,Delayed,1612.4142877880372,3.6059830058552134
1107,104,160.59575866051938,360.3450437720256,103.90618903656812,35.432970388202584,96.79313013140468,5,0,122,In Progress,3354.8441532271627,0.7275687900125334
1402,51,165.6776853940517,355.168022720843,122.46270918237711,144.76554460049329,88.1443467086778,3,0,245,Delayed,4345.750756859136,4.416063733701488
1595,112,154.1528179448922,415.65188866410546,95.72649252341735,138.87600480357534,90.27283315612905,12,0,572,In Progress,1761.4656012145747,2.0950470414378657
1482,244,224.1668169187979,451.5241978349388,69.00984679404768,24.80442011117863,89.12715776273336,0,0,945,In Progress,4997.912694799927,1.914849713385794
1366,169,299.16020975320214,273.3451885146259,124.69691686229308,135.89992937501765,99.74853858408477,13,0,893,Completed,1508.3848803499525,1.0466328551609956
1833,72,184.55107879814454,265.18523663440754,123.77858893529982,134.72145364045852,80.69651883053682,2,0,133,Completed,1156.3678371966723,4.934023534760898
1413,139,271.17059367677916,234.8592020479546,74.49811033917794,98.81243740858667,87.63417949688896,2,0,464,Delayed,3743.738438770924,3.1018772366072054
1308,231,207.76555600621558,374.42327765637424,133.29165197810076,84.1633201246254,99.36776640865561,2,0,319,In Progress,2460.2239594798384,3.1246741509930787
1801,239,309.3985247958144,280.0778447778862,111.36491964201608,40.441392492183176,87.38780430497322,3,0,470,In Progress,3681.735799997101,3.244569788427614
1917,253,309.6792298005982,370.15663385381595,73.63016103153655,26.993798556821652,87.9676665660791,10,0,344,Delayed,1724.0011206118809,2.3780789636759954
1834,49,305.08290299328473,302.9923829134608,115.20391441687042,94.89166713440437,92.62601492834548,8,0,722,In Progress,1747.134801709491,2.2225469680698793
1133,72,254.96670276027535,518.3670912763305,73.36095262905607,125.07401594120498,98.14537611538262,8,0,627,In Progress,3009.3804845406075,2.9697415115242234
1718,263,206.91334201597033,136.56511987273035,76.52329540800179,106.41013963595762,85.89044330373359,13,0,540,In Progress,4781.083368629339,1.2425065234800559
1282,222,311.88880877572694,386.1052968023373,134.80093068031562,35.31205931342983,98.9521080010937,7,0,286,Completed,2501.6044312244094,3.149883861894116
1777,77,187.2201123878483,387.81187529359886,142.9491569239819,50.602609635239396,85.6512337662002,13,0,773,In Progress,1291.6090741412156,2.7401658160403404
1072,62,207.95192040573122,291.8586552693499,75.68826583582111,86.49846220653271,96.30788930973763,2,0,484,Delayed,3948.773828711976,1.166432654904588
1480,157,186.78954123212432,310.5104472815716,142.80510370851857,97.49895245608472,85.51676271885134,11,0,958,In Progress,4688.898528249215,4.0076452131067
1351,294,284.84203207752955,500.0656804414643,73.87988465023535,20.115365751029785,81.45967305587972,1,0,673,In Progress,2452.8202359390643,0.8396576210028277
1559,125,287.2472056231636,240.3368551301674,61.726736554258565,95.96722935425507,96.24605093685906,12,0,151,Delayed,2828.2787698601246,1.5809325381548334
1325,229,280.5019985573506,535.7018957130815,55.82238780712612,113.08471528090719,89.00152775832478,2,0,953,Completed,4805.84643656337,1.2602853962860532
1744,161,233.12029337293356,548.1716520673467,74.21132408326334,35.390098805095626,87.81497882620698,14,0,713,Delayed,3992.1680555013036,2.5599913517466617
1442,29,170.03420144028664,425.309652201098,88.52465406772353,44.47062010742874,88.59765946959715,10,0,377,Delayed,3676.518962839715,3.6867740056473766
1099,114,332.23391690300423,486.42885685404923,142.75483801093048,46.245522625019994,92.23152568975753,13,0,314,In Progress,1513.9185733855647,1.5899389827112689
1058,79,251.54619280244765,406.4737641772442,74.21579997060287,141.57343536061967,85.25386910498156,14,0,330,Delayed,3325.2645512215377,1.1809975888635909
1507,23,231.3944389822183,362.6295568732958,86.54653449508933,66.98225691031851,84.7454906470904,4,0,791,Completed,4440.224270914738,3.0452261876261324
1257,106,267.76497864965864,583.3388771251148,123.4155874743572,84.28000389383926,89.66878438756561,6,0,957,Delayed,3906.070159589521,3.4952953651733547
1412,131,188.55808716382117,241.3274821137321,80.20740879872815,111.40400896038338,80.71266738893407,1,0,513,In Progress,1464.6441037938182,4.7793817502695095
1451,173,176.50975582097487,177.07547332155605,118.43681516795806,62.00443687417571,92.85698785742416,5,0,305,In Progress,3685.2299716882108,3.2358870024998296
1064,264,231.1050442915887,243.74268157125763,93.20778192485024,24.777776572209696,96.4568815649437,10,0,253,Delayed,4219.191614581529,3.055751069441322
1594,285,195.4441388199821,407.31280418972256,69.64449526591723,101.60506190062088,94.54833583309113,10,0,476,Completed,2526.634206595182,2.626606157888415
1153,2,198.8580589074329,192.59171905057184,123.40589009691361,103.41824332032158,89.38604975889672,1,0,847,Delayed,4016.3763349153533,1.7578568672277104
1984,233,328.50229755570587,554.407021613157,52.70388333566841,46.476694100169965,91.30780630629882,12,0,86,In Progress,3849.0013434467473,4.77983004852097
1265,251,256.151835437165,305.51220033269635,79.2334825072979,14.932047379101052,80.52361563807722,0,0,290,Delayed,2329.9098865652213,3.69860799756056
1820,108,246.69381286467024,524.9814391459217,85.61815391683787,103.14944159435271,98.24707541720817,14,0,376,Completed,3969.146140191584,2.631569840479343
1078,276,287.8959187457195,224.61827226440835,95.8218254987636,108.4795773427511,91.1612511035353,10,0,810,Completed,3558.5193051501046,2.894752908764739
1314,180,340.30962273534794,256.5841775413738,117.98692319761393,13.649084960187054,86.32818218660444,2,0,853,Delayed,2248.0597729986284,4.811319867318481
1661,213,172.4397128941128,129.61169858624828,95.94049941860368,107.0456575838705,85.87164660471782,13,0,290,Delayed,3144.434918534193,2.684532749221053
1946,293,316.7069134218515,228.88384609278697,109.43241122862163,141.44999966925013,93.19316171119577,3,0,645,Completed,2827.545498054043,4.970232973080401
1559,72,266.80383597356916,345.1569094816507,109.57790784178172,35.02993962197467,91.68657821204148,1,0,695,Delayed,1202.2065814000005,3.0707336824439113
1916,283,179.23307076236745,573.0684588616211,87.32716498960076,82.98532564427241,83.7568515444568,2,0,342,In Progress,3731.9391049721144,4.626735522054821
1890,175,209.4298637377983,294.45148694574914,143.39712657546983,107.54870365917151,88.19838233861537,11,0,764,In Progress,1545.4875744321025,3.7573151255342045
1247,123,246.4722832929479,419.8719397416729,145.5853830876443,42.21111629629149,93.52362730433,5,0,790,Delayed,1969.0569059166125,0.9896102211819284
1789,227,288.2354289154846,313.855058734394,108.18508840944659,115.21684483275659,85.95309467552099,13,0,413,In Progress,4832.988179127136,3.2689892210434626
1867,83,198.52140339069044,123.39592538397062,57.16908802954319,131.53238014933194,90.18553145145147,8,0,868,In Progress,1922.9992128781053,4.788326994850967
1609,253,256.97576309351797,351.76631294835136,99.11275642559357,124.03713450777656,85.09758542276423,1,0,937,In Progress,2567.446024891862,2.001240197794983
1413,146,286.93432548317236,132.95682335196042,68.44193267940072,46.2458481832092,81.43363016680657,6,0,915,Delayed,4839.65095363215,2.1071914207589075
1024,120,239.74815016950123,541.849962298768,98.32145218729036,122.59030171691225,87.76491539348089,0,0,650,In Progress,4001.167716879193,1.020610224419488
1283,65,322.60519222403514,476.518480975457,68.84831544985418,67.86805421633372,94.64154539456014,3,0,507,In Progress,3722.0811905084215,2.8016709414538847
1448,281,323.8918205680809,289.32573562618313,120.38552456488844,47.30487947511442,84.27700864000269,13,0,343,Completed,4283.359864918022,1.843762670463591
1880,283,244.13824352808916,420.1093330956449,58.04291200663425,33.51600540448976,95.09006826774421,12,0,696,In Progress,1237.5427881460093,3.9718336372854184
1300,106,344.58514208177996,156.01407765666605,145.3304076395924,137.25740195093618,93.38984672332649,13,0,977,In Progress,4548.55913713888,1.4269880148703076
1067,107,165.11701848108947,451.2774934813254,69.53758894333527,69.76565581232788,90.14740740209277,1,0,410,Delayed,2008.9524083912097,3.8206398774176025
1006,36,150.67247566458732,511.36620449573473,116.06563360492454,131.20236616359296,99.42911349618132,12,0,436,In Progress,1614.343940044071,2.3428624682024592
1816,147,226.1336527607838,510.87282426911725,141.69623507294892,32.336298450171014,97.66829091133232,3,0,262,Delayed,4318.042773613306,4.7244488534180435
1136,262,270.21941227450185,242.1387738453279,74.78863139840624,117.37908526143663,91.26352439650199,1,0,175,Completed,2121.542904529375,3.081002369139966
1163,159,275.8400314899322,231.87309763841333,143.42968990371298,25.401868690584557,91.15559749661271,2,0,596,In Progress,1954.238733848243,4.488539294181374
1082,265,245.28914725876572,360.69884395133926,88.86746656602726,12.459092451191985,85.55542602332129,7,0,247,Completed,4163.479327423449,1.6574191134268936
1896,202,174.97666264812923,583.8860809649242,146.053081725259,149.3069030816978,98.40396835077064,3,0,590,Completed,1222.9005395870017,4.76127349884362
1649,155,184.09950435757884,560.2614888030427,147.13638581345253,20.295226655978738,97.91857090141076,5,0,71,In Progress,1304.6615009488041,1.4758279199663251
1419,13,320.4295967704019,279.81924087799086,68.80799050692397,74.61566328879684,94.84113845002841,11,0,219,Completed,4251.961475270573,4.755578408671335
1072,297,323.58222634785227,489.9147530915221,133.10873369310542,132.97395361021833,82.55764129963394,8,0,340,In Progress,2675.4932353401564,4.4405040232841255
1236,85,284.77970757214405,560.6588820457287,69.34210128335502,124.71313672920596,94.07291908092405,12,0,839,Completed,4385.491985761,1.4094811801407896
1045,280,282.8435944557765,230.4632328588025,72.64406203310816,75.96459981378514,85.06227908047205,7,0,603,Delayed,4157.383127573991,3.455346300965996
1617,245,269.5364256055615,515.1478248014698,58.41265040233983,95.51879093428285,83.77619589089535,13,0,993,Delayed,3230.4224118582338,2.1613626660851715
1927,9,190.58517714039766,233.94781345458827,65.6536946498178,98.1588612327947,95.18423381083909,14,0,878,Delayed,3998.212076419269,2.3069997771128445
1799,247,235.65014005198066,271.64106294360533,113.2218968247108,25.375497621491796,99.19465876493723,13,0,462,Delayed,1572.793948014602,0.677779027126979
1261,278,289.1789302926758,199.41034542537707,94.92527300517864,49.88657320755049,82.17811449988191,1,0,107,Completed,1761.5394669966458,4.227827034585884
1175,238,257.45045440066775,353.53989953635676,129.0944237168835,52.137642565353524,83.27952112738055,13,0,234,Completed,4370.51828139658,1.6680593368528471
1165,203,153.71606681101983,521.6554471306206,83.19968148266221,62.9379410748536,84.38468976829733,1,0,164,Completed,2365.0926266783995,3.959477732980749
1656,247,340.7113613440197,364.0260687177561,146.8624567301059,48.3484549204362,99.25822150838937,2,0,628,Completed,1019.8163982439726,3.1512714634937438
1841,235,318.9632105144287,161.72000484654876,54.987254081937465,45.20978460458517,93.9279658682733,1,0,218,Completed,4813.400448677294,4.868492727329911
1369,81,202.10900282194757,225.88796611358498,56.29359544024415,59.6699717805852,93.56575918643472,2,0,936,In Progress,3847.2924469938994,1.4035553374338678
1794,13,273.2917870332592,381.4309336406695,120.13748988181361,63.091711106445466,90.10053600260167,1,0,665,Delayed,4381.530348296932,1.942253875654515
1053,16,334.6478767456375,391.59372778528007,138.75388849728597,78.21136794621259,90.75191565861802,14,0,587,Delayed,4650.986461148661,1.2490957147112456
1689,45,169.20220242273027,388.4529517724349,129.55001916341496,34.29495630076054,85.8034650587866,5,0,190,In Progress,3524.9343445885356,4.245275576322727
1418,139,250.60589615934012,138.50174625310797,98.98170878669137,120.36713289265576,83.09096071563134,8,0,865,Delayed,3012.335908348954,1.9865023421472399
1755,148,241.2486051692589,476.84794631737714,76.964136130502,130.4934780518896,95.6055086091681,7,0,94,Delayed,1603.2877121146614,1.3780867904739278
1506,236,232.04100105670648,554.7140994945033,51.34515293047149,44.743083688681445,89.41385521760438,5,0,382,Delayed,1754.0731035680417,3.163995717049797
1340,191,317.117721778585,355.25947386495,100.94514539197756,27.26210179650811,85.12017381319589,3,0,2,In Progress,2802.47394922442,2.199112837853097
1126,101,226.12922933949147,459.4146433859314,97.56361973092766,111.12367737688233,92.65562160705035,9,0,89,Completed,1266.7775148167073,4.155012720160119
1408,105,162.73266664820153,557.0077460182756,84.42458994702399,139.39431718121082,84.18918460122472,11,0,312,Completed,4146.981835324338,3.936794988970173
1923,250,163.16754843286049,421.31137747400794,107.8072787972485,14.920767484214494,89.77552646207295,4,0,565,Completed,3233.7170260264443,1.0396284033173604
1366,94,158.5489213049218,437.16286221552554,122.88146973812732,12.021037064804897,83.80440193357703,3,0,197,Completed,4704.15349983832,4.351461962014124
1270,220,231.82908437480745,460.70220669197727,120.08882362282425,35.67956459380712,95.19342776254567,4,0,57,Delayed,3498.9002867574136,4.921560097229183
1643,298,293.68125553967195,230.25122572703256,76.32528417842155,105.87094794311113,86.41603797783425,1,0,659,In Progress,4888.756537143374,3.8791768948944862
1604,133,190.7444923861031,391.3389373584137,108.53036886145932,145.06934109632485,88.83397923248134,14,0,178,Completed,2114.995864542716,4.207796613089027
1378,155,279.2937040863099,521.0875572722282,64.87744785839985,115.05333372230567,95.09762470217264,7,0,679,In Progress,2399.653094809283,4.6284860480102
1072,28,287.4176944207409,248.08136513037533,62.16018438883546,90.22456405113661,93.19192722666075,0,0,912,Delayed,2693.2896749539145,4.036331660277908
1922,282,201.0404248031196,548.5852497984301,128.5855836259118,108.07691500257668,87.99406434347529,8,0,168,Completed,2181.35087703671,3.131310401877791
1921,116,270.11153121212584,410.190974882816,119.37459020955359,42.29776358090649,81.42056000479823,11,0,576,Delayed,4182.619491903603,0.8067245500138371
1914,234,286.97366800536946,311.5874257165281,126.79289006316287,106.39727272911688,98.43213986661561,0,0,268,Delayed,3134.104679302208,2.6799878986942676
1247,1,243.32272456042514,411.59148070014646,65.24622742042209,55.00229348700996,80.15850352413663,4,0,465,Completed,2820.465195565177,4.0232257114960275
1859,240,217.343319456019,300.9299528445382,141.46185893704597,41.13909859657497,94.69188284932159,8,0,499,In Progress,2825.4416373090708,1.652985658285488
1784,58,273.83031031486547,519.0178009240873,63.311161322235876,43.11783979172224,98.90807983703763,0,0,703,Completed,4257.746001914333,3.4408599248691556
1042,183,345.5694174656114,341.1592900337986,137.00369681977287,103.49028525986049,86.13342107780699,13,1,852,Delayed,1964.1008035277205,1.9182349758646113
1376,26,235.3682818737956,550.6066798771683,85.23792913059313,117.41160110804086,81.50884710138843,13,0,947,In Progress,2283.6934323751784,4.379763518038809
1040,77,228.34701925702421,354.9040404239132,60.54340930341393,91.45229547819659,84.99090041043239,0,0,523,In Progress,4718.208258402292,2.134647741080048
1169,217,242.85338048522266,430.1841948186936,78.6768960565526,18.939736594958234,86.26836574177224,2,0,831,Completed,2589.0391306682955,0.7046079064373467
1945,262,165.24367868900964,598.8722105034253,68.14480142138831,15.32130671876468,89.02640564579755,7,0,683,Completed,4982.60583700739,3.1205273062480083
1211,23,260.632655934278,173.48292050427057,99.06697186917143,40.4033590109439,90.50478183167301,2,1,779,Completed,2749.418782514005,0.7059027449817343
1492,244,215.73947744345273,468.3645743667028,144.97453480397687,50.10561833935792,94.50660498769875,11,0,281,In Progress,2690.2718563257204,1.4705574093177862
1679,158,174.2844244662525,169.43611395796677,82.78711615825185,66.67478499776584,98.018303890591,14,0,809,In Progress,3373.743008018936,2.7564989984213
1038,206,243.25134822347468,519.433182882198,111.20989856821137,20.643930831716464,89.29587164185037,13,0,103,Completed,4386.718445829505,4.0697453449296805
1368,87,150.6767973147955,398.2266905810058,139.17208757399635,111.52222723192554,94.92656870985476,1,0,667,Delayed,3877.122148657524,1.9402751010847392
1756,267,230.3570490325518,569.0797803032297,113.0073929696232,109.60974221988883,82.54397860497062,5,0,427,In Progress,4046.597084235295,1.802037906105224
1150,134,171.1470535852901,532.9783009724342,86.21991408697644,58.53486311206958,86.57566396788249,9,1,728,Delayed,4907.542366996973,1.008492812432739
1110,267,154.85854067995606,137.4360187344117,149.0839127175879,88.82035341157747,82.36158450245414,4,0,468,Completed,4185.348807076978,3.1354864226371206
1479,268,314.8950092489004,168.65127083943045,68.74136014405337,24.128232211645027,93.83482373540159,12,0,815,Completed,2868.9530747582003,2.8964388221535127
1435,53,333.249760656527,400.5854643034126,102.32560148955079,68.13060999201481,98.15290729333023,11,0,433,Delayed,3626.7277104795053,0.5399215397794801
1046,99,191.53492967182132,359.1573199710374,129.67054987367973,130.0590660472078,97.78116269193671,14,0,240,Completed,4321.911439230981,3.663122989106656
1574,247,257.85965276685226,184.2825653067223,50.06488695772243,102.48714483702366,86.52896698923664,10,0,266,Delayed,1677.8940104358308,2.571721235758718
1736,36,205.59163142619698,164.67961413582492,120.2043252142437,24.552128594343312,84.68438880971982,8,0,968,Delayed,2390.444495646612,1.801162375265957
1365,28,248.71548773443644,381.99539172080654,76.64988967059386,128.66092437042965,85.48100578691029,10,0,500,In Progress,3419.1092139804873,3.6985606072329693
1068,220,237.32626417883205,124.46077398749973,66.97267226918771,105.29747211866692,85.74669242921723,13,0,98,Delayed,2520.2300924223046,4.153082594648669
1298,102,203.81021101609713,536.8676514767195,77.41944633682914,73.42788117202932,81.64491513691529,2,0,803,Completed,1216.3684415718592,3.1871390035636447
1943,263,290.07871592705953,503.54145990131025,146.68164258397843,106.8927454618406,82.66688278918448,13,0,496,Completed,4761.247280546895,0.9249703000072449
1801,271,175.29819186405084,492.68498585554465,139.19352592396854,34.1948357602447,84.28967295226995,3,0,156,Completed,3159.413376047076,4.576099915161185
1295,224,160.61455643427342,107.99857352037053,71.37544564637025,87.06810583815681,80.16338005504142,10,0,39,Completed,3538.808836734856,0.5802311932030544
1202,139,303.5350866074558,123.82047170636898,61.702677311844454,96.50978049917387,80.94459993817767,9,0,912,Completed,3877.770427336062,1.442014992644456
1060,280,283.18600624413597,374.9195605753643,86.41526045144676,139.88427521203596,93.97100553611266,7,0,804,In Progress,1145.51125990723,1.6897923110317572
1945,286,249.7052248292796,597.2128444470889,109.23364801000734,19.364839512229775,92.38647504811864,10,0,879,In Progress,1727.25680083747,2.164941694773412
1962,250,243.55795409450832,271.15810048567585,136.71446285811206,62.46957999651884,98.9084449563904,1,0,688,In Progress,4613.984210106368,2.099691747668909
1829,78,249.48227589828525,272.187408202672,146.60901250400778,141.1540593903307,88.03514248836115,4,0,71,Delayed,4148.9011905565585,4.545286729492705
1313,297,237.4048152197346,167.1389834309917,125.11533681730988,40.41094771800306,88.88663355966361,12,0,692,In Progress,1264.3038079435476,4.082673645271296
1160,13,228.57845916623583,437.1679018697507,109.90072127016558,123.8480459651729,81.35470243639425,13,0,363,Delayed,4150.728704855379,1.4064195616096609
1330,82,249.93812057722408,423.3383444970028,64.2332026131017,10.224774894329409,83.04501282740198,11,0,622,Delayed,4599.094862158952,4.7935554198493335
1527,9,255.70303423195207,150.66120818957953,57.4028376373311,13.623769778647983,93.83214776900917,8,0,836,In Progress,1668.1913129916325,2.1302523499813732
1337,213,288.38046281672416,333.70614353417557,109.60268785292011,55.867203935436414,84.70079467078955,10,0,918,Completed,1250.5646449513388,1.4834685613655605
1605,48,292.2414321468045,433.53745441098715,103.9064105766927,117.59051951623816,95.46554715404756,8,0,53,In Progress,4452.119071999529,4.755758165300259
1303,49,225.52581602802894,346.7580681609635,134.6088107734102,24.580085692915272,94.11360155258774,9,0,649,Delayed,3403.145064548055,3.0734507234344846
1502,40,232.70810454869775,437.1817909323778,82.26058508551039,63.59951010793651,94.94524816069494,8,0,232,Delayed,4959.983458682933,3.1536204007742983
1649,280,224.7394339472446,508.1351987157449,53.969085734981014,28.405543622129358,93.81165252616373,10,0,302,Delayed,3821.0427633605836,3.451954444898771
1337,226,257.3071547251421,442.90771656088384,92.37082690910333,41.303099721797146,94.15325499062902,13,0,78,In Progress,3044.3602578768523,3.313527075467901
1549,108,240.67070758283904,408.0571179152619,146.9182303937739,80.41918689800369,90.9359904539152,0,0,719,In Progress,1982.33196380226,3.3344897369436373
1638,245,327.91929262723875,526.7951284722466,129.55749049365232,54.67942387428965,93.56474102998428,0,0,922,Delayed,3799.090564657006,0.5088047110077616
